"Absolute way";"Relative way";"Class"
"E:/dataset/polarbears_0514.jpg";"dataset/another_dataset/polarbears_0514.jpg";"polarbears"
"E:/dataset/polarbears_0515.jpg";"dataset/another_dataset/polarbears_0515.jpg";"polarbears"
"E:/dataset/polarbears_0516.jpg";"dataset/another_dataset/polarbears_0516.jpg";"polarbears"
"E:/dataset/polarbears_0517.jpg";"dataset/another_dataset/polarbears_0517.jpg";"polarbears"
"E:/dataset/polarbears_0518.jpg";"dataset/another_dataset/polarbears_0518.jpg";"polarbears"
"E:/dataset/polarbears_0519.jpg";"dataset/another_dataset/polarbears_0519.jpg";"polarbears"
"E:/dataset/polarbears_0520.jpg";"dataset/another_dataset/polarbears_0520.jpg";"polarbears"
"E:/dataset/polarbears_0521.jpg";"dataset/another_dataset/polarbears_0521.jpg";"polarbears"
"E:/dataset/polarbears_0522.jpg";"dataset/another_dataset/polarbears_0522.jpg";"polarbears"
"E:/dataset/polarbears_0523.jpg";"dataset/another_dataset/polarbears_0523.jpg";"polarbears"
"E:/dataset/polarbears_0524.jpg";"dataset/another_dataset/polarbears_0524.jpg";"polarbears"
"E:/dataset/polarbears_0525.jpg";"dataset/another_dataset/polarbears_0525.jpg";"polarbears"
"E:/dataset/polarbears_0526.jpg";"dataset/another_dataset/polarbears_0526.jpg";"polarbears"
"E:/dataset/polarbears_0527.jpg";"dataset/another_dataset/polarbears_0527.jpg";"polarbears"
"E:/dataset/polarbears_0528.jpg";"dataset/another_dataset/polarbears_0528.jpg";"polarbears"
"E:/dataset/polarbears_0529.jpg";"dataset/another_dataset/polarbears_0529.jpg";"polarbears"
"E:/dataset/polarbears_0530.jpg";"dataset/another_dataset/polarbears_0530.jpg";"polarbears"
"E:/dataset/polarbears_0531.jpg";"dataset/another_dataset/polarbears_0531.jpg";"polarbears"
"E:/dataset/polarbears_0532.jpg";"dataset/another_dataset/polarbears_0532.jpg";"polarbears"
"E:/dataset/polarbears_0533.jpg";"dataset/another_dataset/polarbears_0533.jpg";"polarbears"
"E:/dataset/polarbears_0534.jpg";"dataset/another_dataset/polarbears_0534.jpg";"polarbears"
"E:/dataset/polarbears_0535.jpg";"dataset/another_dataset/polarbears_0535.jpg";"polarbears"
"E:/dataset/polarbears_0536.jpg";"dataset/another_dataset/polarbears_0536.jpg";"polarbears"
"E:/dataset/polarbears_0537.jpg";"dataset/another_dataset/polarbears_0537.jpg";"polarbears"
"E:/dataset/polarbears_0538.jpg";"dataset/another_dataset/polarbears_0538.jpg";"polarbears"
"E:/dataset/polarbears_0539.jpg";"dataset/another_dataset/polarbears_0539.jpg";"polarbears"
"E:/dataset/polarbears_0540.jpg";"dataset/another_dataset/polarbears_0540.jpg";"polarbears"
"E:/dataset/polarbears_0541.jpg";"dataset/another_dataset/polarbears_0541.jpg";"polarbears"
"E:/dataset/polarbears_0542.jpg";"dataset/another_dataset/polarbears_0542.jpg";"polarbears"
"E:/dataset/polarbears_0543.jpg";"dataset/another_dataset/polarbears_0543.jpg";"polarbears"
"E:/dataset/polarbears_0544.jpg";"dataset/another_dataset/polarbears_0544.jpg";"polarbears"
"E:/dataset/polarbears_0545.jpg";"dataset/another_dataset/polarbears_0545.jpg";"polarbears"
"E:/dataset/polarbears_0546.jpg";"dataset/another_dataset/polarbears_0546.jpg";"polarbears"
"E:/dataset/polarbears_0547.jpg";"dataset/another_dataset/polarbears_0547.jpg";"polarbears"
"E:/dataset/polarbears_0548.jpg";"dataset/another_dataset/polarbears_0548.jpg";"polarbears"
"E:/dataset/polarbears_0549.jpg";"dataset/another_dataset/polarbears_0549.jpg";"polarbears"
"E:/dataset/polarbears_0550.jpg";"dataset/another_dataset/polarbears_0550.jpg";"polarbears"
"E:/dataset/polarbears_0551.jpg";"dataset/another_dataset/polarbears_0551.jpg";"polarbears"
"E:/dataset/polarbears_0552.jpg";"dataset/another_dataset/polarbears_0552.jpg";"polarbears"
"E:/dataset/polarbears_0553.jpg";"dataset/another_dataset/polarbears_0553.jpg";"polarbears"
"E:/dataset/polarbears_0554.jpg";"dataset/another_dataset/polarbears_0554.jpg";"polarbears"
"E:/dataset/polarbears_0555.jpg";"dataset/another_dataset/polarbears_0555.jpg";"polarbears"
"E:/dataset/polarbears_0556.jpg";"dataset/another_dataset/polarbears_0556.jpg";"polarbears"
"E:/dataset/polarbears_0557.jpg";"dataset/another_dataset/polarbears_0557.jpg";"polarbears"
"E:/dataset/polarbears_0558.jpg";"dataset/another_dataset/polarbears_0558.jpg";"polarbears"
"E:/dataset/polarbears_0559.jpg";"dataset/another_dataset/polarbears_0559.jpg";"polarbears"
"E:/dataset/polarbears_0560.jpg";"dataset/another_dataset/polarbears_0560.jpg";"polarbears"
"E:/dataset/polarbears_0561.jpg";"dataset/another_dataset/polarbears_0561.jpg";"polarbears"
"E:/dataset/polarbears_0562.jpg";"dataset/another_dataset/polarbears_0562.jpg";"polarbears"
"E:/dataset/polarbears_0563.jpg";"dataset/another_dataset/polarbears_0563.jpg";"polarbears"
"E:/dataset/polarbears_0564.jpg";"dataset/another_dataset/polarbears_0564.jpg";"polarbears"
"E:/dataset/polarbears_0565.jpg";"dataset/another_dataset/polarbears_0565.jpg";"polarbears"
"E:/dataset/polarbears_0566.jpg";"dataset/another_dataset/polarbears_0566.jpg";"polarbears"
"E:/dataset/polarbears_0567.jpg";"dataset/another_dataset/polarbears_0567.jpg";"polarbears"
"E:/dataset/polarbears_0568.jpg";"dataset/another_dataset/polarbears_0568.jpg";"polarbears"
"E:/dataset/polarbears_0569.jpg";"dataset/another_dataset/polarbears_0569.jpg";"polarbears"
"E:/dataset/polarbears_0570.jpg";"dataset/another_dataset/polarbears_0570.jpg";"polarbears"
"E:/dataset/polarbears_0571.jpg";"dataset/another_dataset/polarbears_0571.jpg";"polarbears"
"E:/dataset/polarbears_0572.jpg";"dataset/another_dataset/polarbears_0572.jpg";"polarbears"
"E:/dataset/polarbears_0573.jpg";"dataset/another_dataset/polarbears_0573.jpg";"polarbears"
"E:/dataset/polarbears_0574.jpg";"dataset/another_dataset/polarbears_0574.jpg";"polarbears"
"E:/dataset/polarbears_0575.jpg";"dataset/another_dataset/polarbears_0575.jpg";"polarbears"
"E:/dataset/polarbears_0576.jpg";"dataset/another_dataset/polarbears_0576.jpg";"polarbears"
"E:/dataset/polarbears_0577.jpg";"dataset/another_dataset/polarbears_0577.jpg";"polarbears"
"E:/dataset/polarbears_0578.jpg";"dataset/another_dataset/polarbears_0578.jpg";"polarbears"
"E:/dataset/polarbears_0579.jpg";"dataset/another_dataset/polarbears_0579.jpg";"polarbears"
"E:/dataset/polarbears_0580.jpg";"dataset/another_dataset/polarbears_0580.jpg";"polarbears"
"E:/dataset/polarbears_0581.jpg";"dataset/another_dataset/polarbears_0581.jpg";"polarbears"
"E:/dataset/polarbears_0582.jpg";"dataset/another_dataset/polarbears_0582.jpg";"polarbears"
"E:/dataset/polarbears_0583.jpg";"dataset/another_dataset/polarbears_0583.jpg";"polarbears"
"E:/dataset/polarbears_0584.jpg";"dataset/another_dataset/polarbears_0584.jpg";"polarbears"
"E:/dataset/polarbears_0585.jpg";"dataset/another_dataset/polarbears_0585.jpg";"polarbears"
"E:/dataset/polarbears_0586.jpg";"dataset/another_dataset/polarbears_0586.jpg";"polarbears"
"E:/dataset/polarbears_0587.jpg";"dataset/another_dataset/polarbears_0587.jpg";"polarbears"
"E:/dataset/polarbears_0588.jpg";"dataset/another_dataset/polarbears_0588.jpg";"polarbears"
"E:/dataset/polarbears_0589.jpg";"dataset/another_dataset/polarbears_0589.jpg";"polarbears"
"E:/dataset/polarbears_0590.jpg";"dataset/another_dataset/polarbears_0590.jpg";"polarbears"
"E:/dataset/polarbears_0591.jpg";"dataset/another_dataset/polarbears_0591.jpg";"polarbears"
"E:/dataset/polarbears_0592.jpg";"dataset/another_dataset/polarbears_0592.jpg";"polarbears"
"E:/dataset/polarbears_0593.jpg";"dataset/another_dataset/polarbears_0593.jpg";"polarbears"
"E:/dataset/polarbears_0594.jpg";"dataset/another_dataset/polarbears_0594.jpg";"polarbears"
"E:/dataset/polarbears_0595.jpg";"dataset/another_dataset/polarbears_0595.jpg";"polarbears"
"E:/dataset/polarbears_0596.jpg";"dataset/another_dataset/polarbears_0596.jpg";"polarbears"
"E:/dataset/polarbears_0597.jpg";"dataset/another_dataset/polarbears_0597.jpg";"polarbears"
"E:/dataset/polarbears_0598.jpg";"dataset/another_dataset/polarbears_0598.jpg";"polarbears"
"E:/dataset/polarbears_0599.jpg";"dataset/another_dataset/polarbears_0599.jpg";"polarbears"
"E:/dataset/polarbears_0600.jpg";"dataset/another_dataset/polarbears_0600.jpg";"polarbears"
"E:/dataset/polarbears_0601.jpg";"dataset/another_dataset/polarbears_0601.jpg";"polarbears"
"E:/dataset/polarbears_0602.jpg";"dataset/another_dataset/polarbears_0602.jpg";"polarbears"
"E:/dataset/polarbears_0603.jpg";"dataset/another_dataset/polarbears_0603.jpg";"polarbears"
"E:/dataset/polarbears_0604.jpg";"dataset/another_dataset/polarbears_0604.jpg";"polarbears"
"E:/dataset/polarbears_0605.jpg";"dataset/another_dataset/polarbears_0605.jpg";"polarbears"
"E:/dataset/polarbears_0606.jpg";"dataset/another_dataset/polarbears_0606.jpg";"polarbears"
"E:/dataset/polarbears_0607.jpg";"dataset/another_dataset/polarbears_0607.jpg";"polarbears"
"E:/dataset/polarbears_0608.jpg";"dataset/another_dataset/polarbears_0608.jpg";"polarbears"
"E:/dataset/polarbears_0609.jpg";"dataset/another_dataset/polarbears_0609.jpg";"polarbears"
"E:/dataset/polarbears_0610.jpg";"dataset/another_dataset/polarbears_0610.jpg";"polarbears"
"E:/dataset/polarbears_0611.jpg";"dataset/another_dataset/polarbears_0611.jpg";"polarbears"
"E:/dataset/polarbears_0612.jpg";"dataset/another_dataset/polarbears_0612.jpg";"polarbears"
"E:/dataset/polarbears_0613.jpg";"dataset/another_dataset/polarbears_0613.jpg";"polarbears"
"E:/dataset/polarbears_0614.jpg";"dataset/another_dataset/polarbears_0614.jpg";"polarbears"
"E:/dataset/polarbears_0615.jpg";"dataset/another_dataset/polarbears_0615.jpg";"polarbears"
"E:/dataset/polarbears_0616.jpg";"dataset/another_dataset/polarbears_0616.jpg";"polarbears"
"E:/dataset/polarbears_0617.jpg";"dataset/another_dataset/polarbears_0617.jpg";"polarbears"
"E:/dataset/polarbears_0618.jpg";"dataset/another_dataset/polarbears_0618.jpg";"polarbears"
"E:/dataset/polarbears_0619.jpg";"dataset/another_dataset/polarbears_0619.jpg";"polarbears"
"E:/dataset/polarbears_0620.jpg";"dataset/another_dataset/polarbears_0620.jpg";"polarbears"
"E:/dataset/polarbears_0621.jpg";"dataset/another_dataset/polarbears_0621.jpg";"polarbears"
"E:/dataset/polarbears_0622.jpg";"dataset/another_dataset/polarbears_0622.jpg";"polarbears"
"E:/dataset/polarbears_0623.jpg";"dataset/another_dataset/polarbears_0623.jpg";"polarbears"
"E:/dataset/polarbears_0624.jpg";"dataset/another_dataset/polarbears_0624.jpg";"polarbears"
"E:/dataset/polarbears_0625.jpg";"dataset/another_dataset/polarbears_0625.jpg";"polarbears"
"E:/dataset/polarbears_0626.jpg";"dataset/another_dataset/polarbears_0626.jpg";"polarbears"
"E:/dataset/polarbears_0627.jpg";"dataset/another_dataset/polarbears_0627.jpg";"polarbears"
"E:/dataset/polarbears_0628.jpg";"dataset/another_dataset/polarbears_0628.jpg";"polarbears"
"E:/dataset/polarbears_0629.jpg";"dataset/another_dataset/polarbears_0629.jpg";"polarbears"
"E:/dataset/polarbears_0630.jpg";"dataset/another_dataset/polarbears_0630.jpg";"polarbears"
"E:/dataset/polarbears_0631.jpg";"dataset/another_dataset/polarbears_0631.jpg";"polarbears"
"E:/dataset/polarbears_0632.jpg";"dataset/another_dataset/polarbears_0632.jpg";"polarbears"
"E:/dataset/polarbears_0633.jpg";"dataset/another_dataset/polarbears_0633.jpg";"polarbears"
"E:/dataset/polarbears_0634.jpg";"dataset/another_dataset/polarbears_0634.jpg";"polarbears"
"E:/dataset/polarbears_0635.jpg";"dataset/another_dataset/polarbears_0635.jpg";"polarbears"
"E:/dataset/polarbears_0636.jpg";"dataset/another_dataset/polarbears_0636.jpg";"polarbears"
"E:/dataset/polarbears_0637.jpg";"dataset/another_dataset/polarbears_0637.jpg";"polarbears"
"E:/dataset/polarbears_0638.jpg";"dataset/another_dataset/polarbears_0638.jpg";"polarbears"
"E:/dataset/polarbears_0639.jpg";"dataset/another_dataset/polarbears_0639.jpg";"polarbears"
"E:/dataset/polarbears_0640.jpg";"dataset/another_dataset/polarbears_0640.jpg";"polarbears"
"E:/dataset/polarbears_0641.jpg";"dataset/another_dataset/polarbears_0641.jpg";"polarbears"
"E:/dataset/polarbears_0642.jpg";"dataset/another_dataset/polarbears_0642.jpg";"polarbears"
"E:/dataset/polarbears_0643.jpg";"dataset/another_dataset/polarbears_0643.jpg";"polarbears"
"E:/dataset/polarbears_0644.jpg";"dataset/another_dataset/polarbears_0644.jpg";"polarbears"
"E:/dataset/polarbears_0645.jpg";"dataset/another_dataset/polarbears_0645.jpg";"polarbears"
"E:/dataset/polarbears_0646.jpg";"dataset/another_dataset/polarbears_0646.jpg";"polarbears"
"E:/dataset/polarbears_0647.jpg";"dataset/another_dataset/polarbears_0647.jpg";"polarbears"
"E:/dataset/polarbears_0648.jpg";"dataset/another_dataset/polarbears_0648.jpg";"polarbears"
"E:/dataset/polarbears_0649.jpg";"dataset/another_dataset/polarbears_0649.jpg";"polarbears"
"E:/dataset/polarbears_0650.jpg";"dataset/another_dataset/polarbears_0650.jpg";"polarbears"
"E:/dataset/polarbears_0651.jpg";"dataset/another_dataset/polarbears_0651.jpg";"polarbears"
"E:/dataset/polarbears_0652.jpg";"dataset/another_dataset/polarbears_0652.jpg";"polarbears"
"E:/dataset/polarbears_0653.jpg";"dataset/another_dataset/polarbears_0653.jpg";"polarbears"
"E:/dataset/polarbears_0654.jpg";"dataset/another_dataset/polarbears_0654.jpg";"polarbears"
"E:/dataset/polarbears_0655.jpg";"dataset/another_dataset/polarbears_0655.jpg";"polarbears"
"E:/dataset/polarbears_0656.jpg";"dataset/another_dataset/polarbears_0656.jpg";"polarbears"
"E:/dataset/polarbears_0657.jpg";"dataset/another_dataset/polarbears_0657.jpg";"polarbears"
"E:/dataset/polarbears_0658.jpg";"dataset/another_dataset/polarbears_0658.jpg";"polarbears"
"E:/dataset/polarbears_0659.jpg";"dataset/another_dataset/polarbears_0659.jpg";"polarbears"
"E:/dataset/polarbears_0660.jpg";"dataset/another_dataset/polarbears_0660.jpg";"polarbears"
"E:/dataset/polarbears_0661.jpg";"dataset/another_dataset/polarbears_0661.jpg";"polarbears"
"E:/dataset/polarbears_0662.jpg";"dataset/another_dataset/polarbears_0662.jpg";"polarbears"
"E:/dataset/polarbears_0663.jpg";"dataset/another_dataset/polarbears_0663.jpg";"polarbears"
"E:/dataset/polarbears_0664.jpg";"dataset/another_dataset/polarbears_0664.jpg";"polarbears"
"E:/dataset/polarbears_0665.jpg";"dataset/another_dataset/polarbears_0665.jpg";"polarbears"
"E:/dataset/polarbears_0666.jpg";"dataset/another_dataset/polarbears_0666.jpg";"polarbears"
"E:/dataset/polarbears_0667.jpg";"dataset/another_dataset/polarbears_0667.jpg";"polarbears"
"E:/dataset/polarbears_0668.jpg";"dataset/another_dataset/polarbears_0668.jpg";"polarbears"
"E:/dataset/polarbears_0669.jpg";"dataset/another_dataset/polarbears_0669.jpg";"polarbears"
"E:/dataset/polarbears_0670.jpg";"dataset/another_dataset/polarbears_0670.jpg";"polarbears"
"E:/dataset/polarbears_0671.jpg";"dataset/another_dataset/polarbears_0671.jpg";"polarbears"
"E:/dataset/polarbears_0672.jpg";"dataset/another_dataset/polarbears_0672.jpg";"polarbears"
"E:/dataset/polarbears_0673.jpg";"dataset/another_dataset/polarbears_0673.jpg";"polarbears"
"E:/dataset/polarbears_0674.jpg";"dataset/another_dataset/polarbears_0674.jpg";"polarbears"
"E:/dataset/polarbears_0675.jpg";"dataset/another_dataset/polarbears_0675.jpg";"polarbears"
"E:/dataset/polarbears_0676.jpg";"dataset/another_dataset/polarbears_0676.jpg";"polarbears"
"E:/dataset/polarbears_0677.jpg";"dataset/another_dataset/polarbears_0677.jpg";"polarbears"
"E:/dataset/polarbears_0678.jpg";"dataset/another_dataset/polarbears_0678.jpg";"polarbears"
"E:/dataset/polarbears_0679.jpg";"dataset/another_dataset/polarbears_0679.jpg";"polarbears"
"E:/dataset/polarbears_0680.jpg";"dataset/another_dataset/polarbears_0680.jpg";"polarbears"
"E:/dataset/polarbears_0681.jpg";"dataset/another_dataset/polarbears_0681.jpg";"polarbears"
"E:/dataset/polarbears_0682.jpg";"dataset/another_dataset/polarbears_0682.jpg";"polarbears"
"E:/dataset/polarbears_0683.jpg";"dataset/another_dataset/polarbears_0683.jpg";"polarbears"
"E:/dataset/polarbears_0684.jpg";"dataset/another_dataset/polarbears_0684.jpg";"polarbears"
"E:/dataset/polarbears_0685.jpg";"dataset/another_dataset/polarbears_0685.jpg";"polarbears"
"E:/dataset/polarbears_0686.jpg";"dataset/another_dataset/polarbears_0686.jpg";"polarbears"
"E:/dataset/polarbears_0687.jpg";"dataset/another_dataset/polarbears_0687.jpg";"polarbears"
"E:/dataset/polarbears_0688.jpg";"dataset/another_dataset/polarbears_0688.jpg";"polarbears"
"E:/dataset/polarbears_0689.jpg";"dataset/another_dataset/polarbears_0689.jpg";"polarbears"
"E:/dataset/polarbears_0690.jpg";"dataset/another_dataset/polarbears_0690.jpg";"polarbears"
"E:/dataset/polarbears_0691.jpg";"dataset/another_dataset/polarbears_0691.jpg";"polarbears"
"E:/dataset/polarbears_0692.jpg";"dataset/another_dataset/polarbears_0692.jpg";"polarbears"
"E:/dataset/polarbears_0693.jpg";"dataset/another_dataset/polarbears_0693.jpg";"polarbears"
"E:/dataset/polarbears_0694.jpg";"dataset/another_dataset/polarbears_0694.jpg";"polarbears"
"E:/dataset/polarbears_0695.jpg";"dataset/another_dataset/polarbears_0695.jpg";"polarbears"
"E:/dataset/polarbears_0696.jpg";"dataset/another_dataset/polarbears_0696.jpg";"polarbears"
"E:/dataset/polarbears_0697.jpg";"dataset/another_dataset/polarbears_0697.jpg";"polarbears"
"E:/dataset/polarbears_0698.jpg";"dataset/another_dataset/polarbears_0698.jpg";"polarbears"
"E:/dataset/polarbears_0699.jpg";"dataset/another_dataset/polarbears_0699.jpg";"polarbears"
"E:/dataset/polarbears_0700.jpg";"dataset/another_dataset/polarbears_0700.jpg";"polarbears"
"E:/dataset/polarbears_0701.jpg";"dataset/another_dataset/polarbears_0701.jpg";"polarbears"
"E:/dataset/polarbears_0702.jpg";"dataset/another_dataset/polarbears_0702.jpg";"polarbears"
"E:/dataset/polarbears_0703.jpg";"dataset/another_dataset/polarbears_0703.jpg";"polarbears"
"E:/dataset/polarbears_0704.jpg";"dataset/another_dataset/polarbears_0704.jpg";"polarbears"
"E:/dataset/polarbears_0705.jpg";"dataset/another_dataset/polarbears_0705.jpg";"polarbears"
"E:/dataset/polarbears_0706.jpg";"dataset/another_dataset/polarbears_0706.jpg";"polarbears"
"E:/dataset/polarbears_0707.jpg";"dataset/another_dataset/polarbears_0707.jpg";"polarbears"
"E:/dataset/polarbears_0708.jpg";"dataset/another_dataset/polarbears_0708.jpg";"polarbears"
"E:/dataset/polarbears_0709.jpg";"dataset/another_dataset/polarbears_0709.jpg";"polarbears"
"E:/dataset/polarbears_0710.jpg";"dataset/another_dataset/polarbears_0710.jpg";"polarbears"
"E:/dataset/polarbears_0711.jpg";"dataset/another_dataset/polarbears_0711.jpg";"polarbears"
"E:/dataset/polarbears_0712.jpg";"dataset/another_dataset/polarbears_0712.jpg";"polarbears"
"E:/dataset/polarbears_0713.jpg";"dataset/another_dataset/polarbears_0713.jpg";"polarbears"
"E:/dataset/polarbears_0714.jpg";"dataset/another_dataset/polarbears_0714.jpg";"polarbears"
"E:/dataset/polarbears_0715.jpg";"dataset/another_dataset/polarbears_0715.jpg";"polarbears"
"E:/dataset/polarbears_0716.jpg";"dataset/another_dataset/polarbears_0716.jpg";"polarbears"
"E:/dataset/polarbears_0717.jpg";"dataset/another_dataset/polarbears_0717.jpg";"polarbears"
"E:/dataset/polarbears_0718.jpg";"dataset/another_dataset/polarbears_0718.jpg";"polarbears"
"E:/dataset/polarbears_0719.jpg";"dataset/another_dataset/polarbears_0719.jpg";"polarbears"
"E:/dataset/polarbears_0720.jpg";"dataset/another_dataset/polarbears_0720.jpg";"polarbears"
"E:/dataset/polarbears_0721.jpg";"dataset/another_dataset/polarbears_0721.jpg";"polarbears"
"E:/dataset/polarbears_0722.jpg";"dataset/another_dataset/polarbears_0722.jpg";"polarbears"
"E:/dataset/polarbears_0723.jpg";"dataset/another_dataset/polarbears_0723.jpg";"polarbears"
"E:/dataset/polarbears_0724.jpg";"dataset/another_dataset/polarbears_0724.jpg";"polarbears"
"E:/dataset/polarbears_0725.jpg";"dataset/another_dataset/polarbears_0725.jpg";"polarbears"
"E:/dataset/polarbears_0726.jpg";"dataset/another_dataset/polarbears_0726.jpg";"polarbears"
"E:/dataset/polarbears_0727.jpg";"dataset/another_dataset/polarbears_0727.jpg";"polarbears"
"E:/dataset/polarbears_0728.jpg";"dataset/another_dataset/polarbears_0728.jpg";"polarbears"
"E:/dataset/polarbears_0729.jpg";"dataset/another_dataset/polarbears_0729.jpg";"polarbears"
"E:/dataset/polarbears_0730.jpg";"dataset/another_dataset/polarbears_0730.jpg";"polarbears"
"E:/dataset/polarbears_0731.jpg";"dataset/another_dataset/polarbears_0731.jpg";"polarbears"
"E:/dataset/polarbears_0732.jpg";"dataset/another_dataset/polarbears_0732.jpg";"polarbears"
"E:/dataset/polarbears_0733.jpg";"dataset/another_dataset/polarbears_0733.jpg";"polarbears"
"E:/dataset/polarbears_0734.jpg";"dataset/another_dataset/polarbears_0734.jpg";"polarbears"
"E:/dataset/polarbears_0735.jpg";"dataset/another_dataset/polarbears_0735.jpg";"polarbears"
"E:/dataset/polarbears_0736.jpg";"dataset/another_dataset/polarbears_0736.jpg";"polarbears"
"E:/dataset/polarbears_0737.jpg";"dataset/another_dataset/polarbears_0737.jpg";"polarbears"
"E:/dataset/polarbears_0738.jpg";"dataset/another_dataset/polarbears_0738.jpg";"polarbears"
"E:/dataset/polarbears_0739.jpg";"dataset/another_dataset/polarbears_0739.jpg";"polarbears"
"E:/dataset/polarbears_0740.jpg";"dataset/another_dataset/polarbears_0740.jpg";"polarbears"
"E:/dataset/polarbears_0741.jpg";"dataset/another_dataset/polarbears_0741.jpg";"polarbears"
"E:/dataset/polarbears_0742.jpg";"dataset/another_dataset/polarbears_0742.jpg";"polarbears"
"E:/dataset/polarbears_0743.jpg";"dataset/another_dataset/polarbears_0743.jpg";"polarbears"
"E:/dataset/polarbears_0744.jpg";"dataset/another_dataset/polarbears_0744.jpg";"polarbears"
"E:/dataset/polarbears_0745.jpg";"dataset/another_dataset/polarbears_0745.jpg";"polarbears"
"E:/dataset/polarbears_0746.jpg";"dataset/another_dataset/polarbears_0746.jpg";"polarbears"
"E:/dataset/polarbears_0747.jpg";"dataset/another_dataset/polarbears_0747.jpg";"polarbears"
"E:/dataset/polarbears_0748.jpg";"dataset/another_dataset/polarbears_0748.jpg";"polarbears"
"E:/dataset/polarbears_0749.jpg";"dataset/another_dataset/polarbears_0749.jpg";"polarbears"
"E:/dataset/polarbears_0750.jpg";"dataset/another_dataset/polarbears_0750.jpg";"polarbears"
"E:/dataset/polarbears_0751.jpg";"dataset/another_dataset/polarbears_0751.jpg";"polarbears"
"E:/dataset/polarbears_0752.jpg";"dataset/another_dataset/polarbears_0752.jpg";"polarbears"
"E:/dataset/polarbears_0753.jpg";"dataset/another_dataset/polarbears_0753.jpg";"polarbears"
"E:/dataset/polarbears_0754.jpg";"dataset/another_dataset/polarbears_0754.jpg";"polarbears"
"E:/dataset/polarbears_0755.jpg";"dataset/another_dataset/polarbears_0755.jpg";"polarbears"
"E:/dataset/polarbears_0756.jpg";"dataset/another_dataset/polarbears_0756.jpg";"polarbears"
"E:/dataset/polarbears_0757.jpg";"dataset/another_dataset/polarbears_0757.jpg";"polarbears"
"E:/dataset/polarbears_0758.jpg";"dataset/another_dataset/polarbears_0758.jpg";"polarbears"
"E:/dataset/polarbears_0759.jpg";"dataset/another_dataset/polarbears_0759.jpg";"polarbears"
"E:/dataset/polarbears_0760.jpg";"dataset/another_dataset/polarbears_0760.jpg";"polarbears"
"E:/dataset/polarbears_0761.jpg";"dataset/another_dataset/polarbears_0761.jpg";"polarbears"
"E:/dataset/polarbears_0762.jpg";"dataset/another_dataset/polarbears_0762.jpg";"polarbears"
"E:/dataset/polarbears_0763.jpg";"dataset/another_dataset/polarbears_0763.jpg";"polarbears"
"E:/dataset/polarbears_0764.jpg";"dataset/another_dataset/polarbears_0764.jpg";"polarbears"
"E:/dataset/polarbears_0765.jpg";"dataset/another_dataset/polarbears_0765.jpg";"polarbears"
"E:/dataset/polarbears_0766.jpg";"dataset/another_dataset/polarbears_0766.jpg";"polarbears"
"E:/dataset/polarbears_0767.jpg";"dataset/another_dataset/polarbears_0767.jpg";"polarbears"
"E:/dataset/polarbears_0768.jpg";"dataset/another_dataset/polarbears_0768.jpg";"polarbears"
"E:/dataset/polarbears_0769.jpg";"dataset/another_dataset/polarbears_0769.jpg";"polarbears"
"E:/dataset/polarbears_0770.jpg";"dataset/another_dataset/polarbears_0770.jpg";"polarbears"
"E:/dataset/polarbears_0771.jpg";"dataset/another_dataset/polarbears_0771.jpg";"polarbears"
"E:/dataset/polarbears_0772.jpg";"dataset/another_dataset/polarbears_0772.jpg";"polarbears"
"E:/dataset/polarbears_0773.jpg";"dataset/another_dataset/polarbears_0773.jpg";"polarbears"
"E:/dataset/polarbears_0774.jpg";"dataset/another_dataset/polarbears_0774.jpg";"polarbears"
"E:/dataset/polarbears_0775.jpg";"dataset/another_dataset/polarbears_0775.jpg";"polarbears"
"E:/dataset/polarbears_0776.jpg";"dataset/another_dataset/polarbears_0776.jpg";"polarbears"
"E:/dataset/polarbears_0777.jpg";"dataset/another_dataset/polarbears_0777.jpg";"polarbears"
"E:/dataset/polarbears_0778.jpg";"dataset/another_dataset/polarbears_0778.jpg";"polarbears"
"E:/dataset/polarbears_0779.jpg";"dataset/another_dataset/polarbears_0779.jpg";"polarbears"
"E:/dataset/polarbears_0780.jpg";"dataset/another_dataset/polarbears_0780.jpg";"polarbears"
"E:/dataset/polarbears_0781.jpg";"dataset/another_dataset/polarbears_0781.jpg";"polarbears"
"E:/dataset/polarbears_0782.jpg";"dataset/another_dataset/polarbears_0782.jpg";"polarbears"
"E:/dataset/polarbears_0783.jpg";"dataset/another_dataset/polarbears_0783.jpg";"polarbears"
"E:/dataset/polarbears_0784.jpg";"dataset/another_dataset/polarbears_0784.jpg";"polarbears"
"E:/dataset/polarbears_0785.jpg";"dataset/another_dataset/polarbears_0785.jpg";"polarbears"
"E:/dataset/polarbears_0786.jpg";"dataset/another_dataset/polarbears_0786.jpg";"polarbears"
"E:/dataset/polarbears_0787.jpg";"dataset/another_dataset/polarbears_0787.jpg";"polarbears"
"E:/dataset/polarbears_0788.jpg";"dataset/another_dataset/polarbears_0788.jpg";"polarbears"
"E:/dataset/polarbears_0789.jpg";"dataset/another_dataset/polarbears_0789.jpg";"polarbears"
"E:/dataset/polarbears_0790.jpg";"dataset/another_dataset/polarbears_0790.jpg";"polarbears"
"E:/dataset/polarbears_0791.jpg";"dataset/another_dataset/polarbears_0791.jpg";"polarbears"
"E:/dataset/polarbears_0792.jpg";"dataset/another_dataset/polarbears_0792.jpg";"polarbears"
